idx	label	predict	radius	correct	time
0	3	3	1.04	1	0:00:44.464864
20	7	-1	0.0	0	0:00:48.378237
40	4	4	1.04	1	0:00:47.546773
60	7	7	1.04	1	0:00:47.615056
80	8	8	1.04	1	0:00:45.429550
100	4	4	1.04	1	0:00:45.562378
120	8	8	1.04	1	0:00:42.767014
140	6	6	1.04	1	0:00:43.495349
160	2	2	1.04	1	0:00:41.520553
180	0	0	1.04	1	0:00:44.388217
200	5	5	1.04	1	0:00:48.018517
220	7	7	1.04	1	0:00:46.836862
240	1	1	1.04	1	0:00:41.381310
260	8	8	1.04	1	0:00:45.500593
280	9	9	1.04	1	0:00:42.228764
300	6	6	1.04	1	0:00:47.468520
320	3	3	1.04	1	0:00:47.833694
340	2	-1	0.0	0	0:00:44.079799
360	9	9	1.04	1	0:00:46.682031
380	6	6	1.04	1	0:00:43.607673
400	9	9	1.04	1	0:00:46.034933
420	4	4	1.04	1	0:00:46.815379
440	1	1	1.04	1	0:00:43.647578
460	5	5	1.04	1	0:00:44.031909
480	8	8	0.98	1	0:00:42.853318
500	4	4	1.04	1	0:00:43.722436
520	5	5	1.04	1	0:00:45.302544
540	1	1	1.04	1	0:00:45.002615
560	0	0	1.04	1	0:00:44.130877
580	4	4	1.04	1	0:00:44.844324
600	8	8	1.04	1	0:00:45.476229
620	7	7	1.04	1	0:00:43.414476
640	5	5	0.761	1	0:00:47.654525
660	9	9	1.04	1	0:00:45.638409
680	9	1	0.98	0	0:00:45.827657
700	7	7	1.04	1	0:00:45.399130
720	4	4	1.04	1	0:00:43.524451
740	2	7	1.04	0	0:00:42.478258
760	3	5	1.04	0	0:00:44.113408
780	9	9	1.04	1	0:00:44.048776
800	7	7	1.04	1	0:00:45.006390
820	6	6	1.04	1	0:00:45.825824
840	7	7	1.04	1	0:00:44.594228
860	4	4	0.876	1	0:00:44.629349
880	8	8	1.04	1	0:00:45.809222
900	2	2	0.72	1	0:00:45.036935
920	6	6	1.04	1	0:00:44.609432
940	9	9	1.04	1	0:00:43.956111
960	9	9	1.04	1	0:00:44.644017
980	2	2	1.04	1	0:00:45.081972
1000	5	5	1.04	1	0:00:47.416440
1020	1	1	1.04	1	0:00:44.465240
1040	7	5	1.04	0	0:00:45.742707
1060	9	9	1.04	1	0:00:43.912222
1080	6	6	1.04	1	0:00:43.737761
1100	7	7	1.04	1	0:00:45.466906
1120	5	5	1.04	1	0:00:45.120220
1140	6	6	1.04	1	0:00:43.514873
1160	8	8	1.04	1	0:00:44.669870
1180	3	3	1.04	1	0:00:44.082045
1200	8	8	1.04	1	0:00:44.040972
1220	9	9	1.04	1	0:00:44.577642
1240	2	2	1.04	1	0:00:45.135910
1260	1	1	1.04	1	0:00:45.535741
1280	3	3	1.04	1	0:00:45.153535
1300	4	4	1.04	1	0:00:46.056705
1320	7	7	1.04	1	0:00:45.658005
1340	1	1	1.04	1	0:00:43.877875
1360	7	7	1.04	1	0:00:43.039725
1380	4	4	1.04	1	0:00:44.623294
1400	5	-1	0.0	0	0:00:45.276746
1420	4	4	1.04	1	0:00:44.033429
1440	0	0	1.04	1	0:00:44.582923
1460	6	6	1.04	1	0:00:45.169198
1480	1	-1	0.0	0	0:00:46.051569
1500	1	1	1.04	1	0:00:45.062630
1520	7	7	1.04	1	0:00:43.737425
1540	8	8	1.04	1	0:00:44.547570
1560	7	7	1.04	1	0:00:46.489181
1580	6	6	1.04	1	0:00:45.530507
1600	8	-1	0.0	0	0:00:44.568341
1620	5	-1	0.0	0	0:00:43.000323
1640	7	7	1.04	1	0:00:45.130028
1660	3	3	1.04	1	0:00:47.823505
1680	6	6	1.04	1	0:00:41.824312
1700	5	5	1.04	1	0:00:44.598070
1720	4	4	1.04	1	0:00:44.852162
1740	1	1	1.04	1	0:00:44.829460
1760	0	0	1.04	1	0:00:44.726810
1780	7	7	1.04	1	0:00:42.598897
1800	4	4	1.04	1	0:00:45.971086
1820	8	8	1.04	1	0:00:45.709248
1840	8	8	1.04	1	0:00:43.527361
1860	8	-1	0.0	0	0:00:45.615015
1880	1	1	1.04	1	0:00:43.433296
1900	8	8	1.04	1	0:00:47.541267
1920	2	2	1.04	1	0:00:44.982202
1940	5	5	1.04	1	0:00:44.888947
1960	2	2	1.04	1	0:00:46.252758
1980	9	9	1.04	1	0:00:46.124123
2000	1	1	1.04	1	0:00:46.397977
2020	9	9	1.04	1	0:00:46.228733
2040	0	0	1.04	1	0:00:46.153150
2060	5	5	1.04	1	0:00:46.019073
2080	1	-1	0.0	0	0:00:46.033413
2100	2	2	1.04	1	0:00:45.127273
2120	4	4	1.02	1	0:00:42.609773
2140	9	9	1.04	1	0:00:44.766689
2160	0	0	1.04	1	0:00:45.662981
2180	4	4	1.04	1	0:00:43.769766
2200	0	2	1.04	0	0:00:45.660839
2220	1	1	1.04	1	0:00:45.986791
2240	9	9	1.04	1	0:00:45.469855
2260	4	4	1.04	1	0:00:47.561708
2280	4	4	1.04	1	0:00:44.038536
2300	3	3	0.095	1	0:00:44.445322
2320	5	-1	0.0	0	0:00:42.389794
2340	7	7	1.04	1	0:00:43.648727
2360	7	7	1.04	1	0:00:48.283052
2380	8	8	1.04	1	0:00:47.852329
2400	0	0	1.04	1	0:00:45.996103
2420	8	8	1.04	1	0:00:46.056234
2440	7	7	1.04	1	0:00:47.454838
2460	9	9	1.04	1	0:00:42.320994
2480	8	8	1.04	1	0:00:45.105184
2500	4	4	1.04	1	0:00:42.534189
2520	1	1	1.04	1	0:00:45.377825
2540	2	2	1.04	1	0:00:44.409819
2560	7	7	1.04	1	0:00:42.268733
2580	6	6	1.04	1	0:00:43.993105
2600	8	8	1.04	1	0:00:44.562885
2620	1	1	1.04	1	0:00:45.216212
2640	7	7	1.04	1	0:00:44.798288
2660	3	3	1.04	1	0:00:43.427564
2680	0	0	1.04	1	0:00:44.857670
2700	9	9	1.04	1	0:00:40.842359
2720	3	3	1.04	1	0:00:42.654639
2740	1	1	1.04	1	0:00:45.659200
2760	2	2	1.04	1	0:00:43.287686
2780	7	7	1.04	1	0:00:45.488201
2800	4	4	1.04	1	0:00:48.026355
2820	6	6	1.04	1	0:00:46.884198
2840	3	3	1.04	1	0:00:43.695234
2860	5	5	1.04	1	0:00:45.939010
2880	4	4	1.04	1	0:00:43.268277
2900	3	3	0.87	1	0:00:43.205460
2920	2	2	1.04	1	0:00:41.981571
2940	3	0	1.04	0	0:00:45.263706
2960	9	-1	0.0	0	0:00:47.175744
2980	8	8	1.04	1	0:00:42.997605
3000	5	5	1.04	1	0:00:44.491540
3020	1	1	1.04	1	0:00:45.148513
3040	7	7	1.04	1	0:00:44.579454
3060	7	7	1.04	1	0:00:46.198761
3080	1	1	1.04	1	0:00:43.183635
3100	0	0	1.04	1	0:00:43.899976
3120	4	4	1.04	1	0:00:44.059118
3140	8	8	1.04	1	0:00:42.971238
3160	6	2	1.04	0	0:00:44.411994
3180	3	6	0.554	0	0:00:44.877708
3200	5	5	1.04	1	0:00:44.590187
3220	3	-1	0.0	0	0:00:42.994796
3240	4	3	0.325	0	0:00:45.399611
3260	7	7	1.04	1	0:00:43.618691
