idx	label	predict	radius	correct	time
0	7	7	0.158	True	0:00:18.489633
20	9	9	0.162	True	0:00:17.784230
40	1	1	0.187	True	0:00:17.824893
60	7	7	0.16	True	0:00:17.813797
80	7	7	0.168	True	0:00:17.780606
100	6	6	0.147	True	0:00:17.786066
120	5	5	0.141	True	0:00:17.777196
140	6	6	0.155	True	0:00:17.779087
160	4	4	0.16	True	0:00:17.790849
180	1	1	0.181	True	0:00:17.762887
200	3	3	0.14	True	0:00:17.779129
220	7	7	0.16	True	0:00:17.780442
240	5	5	0.15	True	0:00:17.784576
260	8	8	0.142	True	0:00:17.782631
280	2	2	0.146	True	0:00:17.804321
300	4	4	0.168	True	0:00:17.779514
320	9	9	0.166	True	0:00:17.839563
340	5	3	-1.15	False	0:00:00.027438
360	4	4	0.15	True	0:00:17.831453
380	0	0	0.116	True	0:00:17.836041
400	2	2	0.14	True	0:00:17.847535
420	4	4	0.161	True	0:00:17.826572
440	0	0	0.135	True	0:00:17.839038
460	5	5	0.17	True	0:00:17.844695
480	1	1	0.177	True	0:00:17.864207
500	3	3	0.142	True	0:00:17.850834
520	8	8	0.161	True	0:00:17.839950
540	5	5	0.141	True	0:00:17.864047
560	9	9	0.162	True	0:00:17.857988
580	8	8	0.158	True	0:00:17.851006
600	6	6	0.156	True	0:00:17.856488
620	0	0	0.131	True	0:00:17.862610
640	1	1	0.176	True	0:00:17.854293
660	4	4	0.158	True	0:00:17.836313
680	6	6	0.154	True	0:00:17.881866
700	1	1	0.174	True	0:00:17.875735
720	5	5	0.136	True	0:00:17.872233
740	4	4	0.0796	True	0:00:17.932088
760	4	4	0.168	True	0:00:17.863440
780	3	3	0.132	True	0:00:17.860384
800	8	8	0.14	True	0:00:17.863786
820	6	6	0.143	True	0:00:17.840647
840	1	1	0.173	True	0:00:17.856003
860	6	6	0.141	True	0:00:17.847797
880	7	7	0.162	True	0:00:17.873337
900	1	1	0.0363	True	0:00:17.912205
920	1	1	0.185	True	0:00:17.864937
940	6	6	0.148	True	0:00:17.860783
960	7	7	0.17	True	0:00:17.875588
980	2	2	0.146	True	0:00:17.850421
1000	9	9	0.167	True	0:00:17.842711
1020	3	3	0.145	True	0:00:17.872877
1040	1	1	0.185	True	0:00:17.901167
1060	4	4	0.145	True	0:00:17.866480
1080	4	4	0.167	True	0:00:17.865641
1100	7	7	0.164	True	0:00:17.845433
1120	8	8	0.15	True	0:00:17.867587
1140	4	4	0.157	True	0:00:17.847238
1160	4	4	0.161	True	0:00:17.857000
1180	1	1	0.178	True	0:00:17.848066
1200	8	8	0.153	True	0:00:17.877145
1220	0	0	0.12	True	0:00:17.855250
1240	1	1	0.168	True	0:00:17.854781
1260	7	1	-1.13	False	0:00:00.027844
1280	1	1	0.184	True	0:00:17.856408
1300	4	4	0.16	True	0:00:17.845529
1320	8	8	0.161	True	0:00:17.842707
1340	5	5	0.137	True	0:00:17.856719
1360	1	1	0.183	True	0:00:17.849078
1380	9	9	0.155	True	0:00:17.834935
1400	6	6	0.165	True	0:00:17.837473
1420	6	6	0.153	True	0:00:17.833739
1440	4	4	0.154	True	0:00:17.838827
1460	5	5	0.138	True	0:00:17.824815
1480	3	3	0.148	True	0:00:17.824435
1500	7	7	0.121	True	0:00:17.878386
1520	7	7	0.16	True	0:00:17.829731
1540	7	7	0.161	True	0:00:17.827945
1560	8	8	0.152	True	0:00:17.842165
1580	4	4	0.168	True	0:00:17.840840
1600	3	3	0.143	True	0:00:17.837212
1620	2	2	0.151	True	0:00:17.823675
1640	9	9	0.14	True	0:00:17.832011
1660	7	7	0.168	True	0:00:17.840292
1680	4	4	0.164	True	0:00:17.839981
1700	0	0	0.128	True	0:00:17.821632
1720	4	4	0.147	True	0:00:17.834195
1740	8	8	0.147	True	0:00:17.835814
1760	1	1	0.18	True	0:00:17.849756
1780	1	1	0.181	True	0:00:17.835715
1800	6	6	0.156	True	0:00:17.843267
1820	1	1	0.172	True	0:00:17.831642
1840	3	3	0.136	True	0:00:17.834986
1860	5	5	0.152	True	0:00:17.818884
1880	6	6	0.147	True	0:00:17.842653
1900	1	1	0.164	True	0:00:17.845728
1920	4	4	0.167	True	0:00:17.837486
1940	5	5	0.165	True	0:00:17.838150
1960	8	8	0.141	True	0:00:17.842254
1980	4	4	0.157	True	0:00:17.836999
2000	6	6	0.163	True	0:00:17.829857
2020	3	3	0.142	True	0:00:17.837517
2040	5	5	0.146	True	0:00:17.818628
2060	0	0	0.141	True	0:00:17.836932
2080	3	3	0.146	True	0:00:17.831454
2100	5	5	0.143	True	0:00:17.837729
2120	4	4	0.162	True	0:00:17.834694
2140	6	6	0.14	True	0:00:17.832016
2160	6	6	0.158	True	0:00:17.833235
2180	5	5	0.138	True	0:00:17.829642
2200	2	2	0.159	True	0:00:17.826151
2220	7	7	0.159	True	0:00:17.829017
2240	7	7	0.161	True	0:00:17.842558
2260	2	2	0.145	True	0:00:17.837686
2280	3	3	0.151	True	0:00:17.844392
2300	3	3	0.146	True	0:00:17.843591
2320	9	9	0.17	True	0:00:17.836717
2340	4	4	0.147	True	0:00:17.829191
2360	6	6	0.154	True	0:00:17.835573
2380	9	9	0.141	True	0:00:17.838831
2400	5	5	0.134	True	0:00:17.843550
2420	9	9	0.142	True	0:00:17.824974
2440	4	4	0.153	True	0:00:17.829332
2460	5	5	0.157	True	0:00:17.832627
2480	7	7	0.166	True	0:00:17.835164
2500	2	2	0.153	True	0:00:17.840998
2520	8	8	0.156	True	0:00:17.845643
2540	5	5	0.133	True	0:00:17.847047
2560	3	3	0.146	True	0:00:17.847716
2580	6	6	0.155	True	0:00:17.834401
2600	8	8	0.148	True	0:00:17.836551
2620	6	6	0.153	True	0:00:17.844183
2640	8	8	0.149	True	0:00:17.843704
2660	0	0	0.139	True	0:00:17.861860
2680	4	4	0.157	True	0:00:17.884634
2700	7	7	0.164	True	0:00:17.855114
2720	9	9	0.027	True	0:00:18.213691
2740	9	9	0.167	True	0:00:17.835695
2760	9	9	0.167	True	0:00:17.823215
2780	2	2	0.129	True	0:00:17.838671
2800	8	8	0.144	True	0:00:17.859599
2820	7	7	0.151	True	0:00:17.828814
2840	3	3	0.154	True	0:00:17.850801
2860	6	6	0.151	True	0:00:17.863244
2880	1	1	0.181	True	0:00:17.862080
2900	4	4	0.151	True	0:00:17.836103
2920	6	6	0.157	True	0:00:17.839282
2940	2	2	0.149	True	0:00:17.829344
2960	8	8	0.155	True	0:00:17.845428
2980	6	6	0.15	True	0:00:17.823330
3000	6	6	0.153	True	0:00:17.843764
3020	0	0	0.126	True	0:00:17.903051
3040	7	7	0.169	True	0:00:17.903664
3060	9	9	0.0524	True	0:00:17.965696
3080	3	3	0.145	True	0:00:17.869568
3100	5	5	0.138	True	0:00:17.860671
3120	3	3	0.128	True	0:00:17.873294
3140	0	0	0.144	True	0:00:17.857115
3160	9	9	0.161	True	0:00:17.853219
3180	2	2	0.14	True	0:00:17.858791
3200	9	9	0.15	True	0:00:17.863561
3220	5	5	0.14	True	0:00:17.854445
3240	9	9	0.151	True	0:00:17.868783
3260	2	2	0.14	True	0:00:17.839579
3280	2	2	0.149	True	0:00:17.864397
3300	3	3	0.132	True	0:00:17.844800
3320	1	1	0.181	True	0:00:17.875853
3340	8	8	0.148	True	0:00:17.871204
3360	7	7	0.165	True	0:00:17.861836
3380	1	1	0.181	True	0:00:17.848073
3400	7	7	0.158	True	0:00:17.872039
3420	1	1	0.18	True	0:00:17.849797
3440	8	8	0.138	True	0:00:17.871786
3460	9	9	0.148	True	0:00:17.848056
3480	1	1	0.174	True	0:00:17.875407
3500	4	4	0.148	True	0:00:17.860464
3520	6	6	0.161	True	0:00:17.863114
3540	0	0	0.143	True	0:00:17.842896
3560	6	6	0.156	True	0:00:17.863408
3580	7	7	0.168	True	0:00:17.853545
3600	2	2	0.145	True	0:00:17.880706
3620	3	3	0.137	True	0:00:17.855136
3640	0	0	0.144	True	0:00:17.866824
3660	0	0	0.129	True	0:00:17.848827
3680	0	0	0.134	True	0:00:17.874196
3700	4	4	0.162	True	0:00:17.850490
3720	7	7	0.158	True	0:00:17.859073
3740	3	3	0.133	True	0:00:17.867458
3760	9	9	0.164	True	0:00:17.854429
3780	4	4	0.0635	True	0:00:17.972514
3800	6	6	0.166	True	0:00:17.863356
3820	9	9	0.131	True	0:00:17.873064
3840	9	9	0.146	True	0:00:17.864627
3860	5	5	0.141	True	0:00:17.853976
3880	8	8	0.159	True	0:00:17.863535
3900	1	1	0.179	True	0:00:17.861815
3920	7	7	0.165	True	0:00:17.858206
3940	0	0	0.131	True	0:00:17.860497
3960	5	5	0.152	True	0:00:17.860545
3980	0	0	0.129	True	0:00:17.872399
4000	9	9	0.145	True	0:00:17.867671
4020	8	8	0.144	True	0:00:17.848217
4040	9	9	0.155	True	0:00:17.859571
4060	4	4	0.155	True	0:00:17.856489
4080	0	0	0.143	True	0:00:17.838871
4100	2	2	0.135	True	0:00:17.857303
