no.	maxl2sqr	time
9000	0.279087349461789	0:00:02.737219
9020	0.4859219474455666	0:00:02.729796
9040	0.19630857726670042	0:00:02.730763
9060	0.39958294670735633	0:00:02.735947
9080	0.1682705953791505	0:00:02.733305
9100	0.3363327415433578	0:00:02.736517
9120	0.24608441705902398	0:00:02.734671
9140	0.22028441568433743	0:00:02.733510
9160	0.17302417980323467	0:00:02.741178
9180	0.2864459768034001	0:00:02.738235
9200	0.11681029509719097	0:00:02.736337
9220	0.3258537960212662	0:00:02.739337
9240	0.18168653200062335	0:00:02.733229
9260	0.08657682366229405	0:00:02.738019
9280	0.21584440570459956	0:00:02.731149
9300	0.3408329862090535	0:00:02.733714
9320	0.22681902289119188	0:00:02.731673
9340	0.4808887269615717	0:00:02.737272
9360	0.2783664409190053	0:00:02.736505
9380	0.21637919003977024	0:00:02.746000
9400	0.41106206743537466	0:00:02.739335
9420	0.3744436300035524	0:00:02.737626
9440	0.4216504721584936	0:00:02.741481
9460	0.11629176046561285	0:00:02.738019
9480	0.10777279546126933	0:00:02.738457
9500	0.24051237654429944	0:00:02.735642
9520	0.5205706244661217	0:00:02.737805
9540	0.24108616586166437	0:00:02.742758
9560	0.3175970254882633	0:00:02.736382
9580	0.2958894496572728	0:00:02.743584
9600	0.15373402549286658	0:00:02.741036
9620	0.25434963599750765	0:00:02.742563
9640	0.20633567836568656	0:00:02.748583
9660	0.3802355444120553	0:00:02.755280
9680	0.29767631752038526	0:00:02.750751
9700	0.23334176864425815	0:00:02.762806
9720	0.1806297135466258	0:00:02.756934
9740	0.20850106514572453	0:00:02.756413
9760	0.22524368303177322	0:00:02.756478
9780	0.12179983556816606	0:00:02.740050
9800	0.5157544294934767	0:00:02.762228
9820	0.25375259997890953	0:00:02.757020
9840	0.2584600843961482	0:00:02.753375
9860	0.11564100873915373	0:00:02.752367
9880	0.42354621293653805	0:00:02.747245
9900	0.2625305042632573	0:00:02.764100
9920	0.31516527539710704	0:00:02.749466
9940	0.44257248811019567	0:00:02.753964
9960	0.2965754541969032	0:00:02.755799
9980	0.3808201709389855	0:00:02.754401
6000	0.18817064272826875	0:00:02.775859
6020	0.1920868218944834	0:00:02.778209
6040	0.28186502062524776	0:00:02.780146
6060	0.08193109516316038	0:00:02.773210
6080	0.37559140020263887	0:00:02.783252
6100	0.31976055393435143	0:00:02.782640
6120	0.2221868005988575	0:00:02.780692
6140	0.28248760072471313	0:00:02.783272
6160	0.3241020848340217	0:00:02.781258
6180	0.23008312704838943	0:00:02.772826
6200	0.24862796424421443	0:00:02.767871
6220	0.11016559537440371	0:00:02.765324
6240	0.3102982354568538	0:00:02.778275
6260	0.13517810004549521	0:00:02.780482
6280	0.2238090871528845	0:00:02.778664
6300	0.3367392162745297	0:00:02.762954
6320	0.13968978570623392	0:00:02.768643
6340	0.2663356574821179	0:00:02.766070
6360	0.09516971450846921	0:00:02.771629
6380	0.26025598784685006	0:00:02.767662
6400	0.3784059869335269	0:00:02.770570
6420	0.2252651795902225	0:00:02.770817
6440	0.22169442565851594	0:00:02.765854
6460	0.25475263596382935	0:00:02.768661
6480	0.36764792788252876	0:00:02.763945
6500	0.24801083384441527	0:00:02.773746
6520	0.18496976385242914	0:00:02.778372
6540	0.10407589643114372	0:00:02.763860
6560	0.29916973826643845	0:00:02.764787
6580	0.24892964886271834	0:00:02.763560
6600	0.4332260294703232	0:00:02.560800
6620	0.20869420756861828	0:00:02.755126
6640	0.31221148800245946	0:00:02.750537
6660	0.2803914450596376	0:00:02.736809
6680	0.36791397110675994	0:00:02.736939
6700	0.3444533536423786	0:00:02.734386
6720	0.09991502888357409	0:00:02.733263
6740	0.08112974469959375	0:00:02.737092
6760	0.23522644043454294	0:00:02.755198
6780	0.2928260574888779	0:00:02.754239
6800	0.16907087154309217	0:00:02.750403
6820	0.5107740091130928	0:00:02.757340
6840	0.2664190147865214	0:00:02.756725
6860	0.19500887587322288	0:00:02.737249
6880	0.3513007622984816	0:00:02.737940
6900	0.4751963708011818	0:00:02.734078
6920	0.16422341285946926	0:00:02.732660
6940	0.35338028990165904	0:00:02.750534
6960	0.20610784335228244	0:00:02.756930
6980	0.259356922070589	0:00:02.761122
4000	0.20283905510732267	0:00:02.794075
