idx	label	predict	radius	correct	time
0	3	3	8.66	1	0:00:30.591835
20	7	5	7.2	0	0:00:30.566661
40	4	4	8.66	1	0:00:32.264153
60	7	7	8.66	1	0:00:32.898410
80	8	8	8.66	1	0:00:33.158959
100	4	4	1.44	1	0:00:32.820514
120	8	8	8.66	1	0:00:32.611485
140	6	6	8.66	1	0:00:33.049919
160	2	2	8.66	1	0:00:33.220830
180	0	0	8.66	1	0:00:33.110672
200	5	3	1.92	0	0:00:32.893165
220	7	7	8.66	1	0:00:32.432658
240	1	1	8.66	1	0:00:34.898900
260	8	8	7.21	1	0:00:32.177251
280	9	9	8.66	1	0:00:32.646167
300	6	6	8.66	1	0:00:32.784303
320	3	3	8.66	1	0:00:33.119283
340	2	3	8.66	0	0:00:32.974897
360	9	9	8.66	1	0:00:32.964288
380	6	6	8.66	1	0:00:32.267129
400	9	9	8.66	1	0:00:34.214270
420	4	4	8.66	1	0:00:34.789884
440	1	9	8.66	0	0:00:33.454548
460	5	5	8.66	1	0:00:32.567722
480	8	9	8.66	0	0:00:32.489836
500	4	4	8.66	1	0:00:33.311157
520	5	5	8.66	1	0:00:33.235543
540	1	1	8.66	1	0:00:32.785037
560	0	0	8.66	1	0:00:32.633677
580	4	4	8.66	1	0:00:32.248599
600	8	8	8.66	1	0:00:32.086331
620	7	7	8.66	1	0:00:33.041674
640	5	3	8.66	0	0:00:32.583368
660	9	9	8.66	1	0:00:33.441086
680	9	1	4.92	0	0:00:32.733694
700	7	7	8.66	1	0:00:33.096390
720	4	7	8.66	0	0:00:33.017579
740	2	2	6.44	1	0:00:32.408160
760	3	5	3.31	0	0:00:32.354044
780	9	9	8.66	1	0:00:32.739099
800	7	7	8.66	1	0:00:32.826566
820	6	6	8.66	1	0:00:32.660329
840	7	7	8.66	1	0:00:32.531329
860	4	4	8.66	1	0:00:32.642521
880	8	8	8.66	1	0:00:33.390332
900	2	6	6.26	0	0:00:33.362050
920	6	6	8.66	1	0:00:32.698472
940	9	9	8.66	1	0:00:32.258424
960	9	9	8.66	1	0:00:33.694955
980	2	2	8.66	1	0:00:32.478427
1000	5	5	8.66	1	0:00:32.565970
1020	1	1	8.66	1	0:00:32.535996
1040	7	5	3.11	0	0:00:32.826701
1060	9	9	8.66	1	0:00:33.783193
1080	6	6	8.66	1	0:00:33.042165
1100	7	7	8.66	1	0:00:32.515266
1120	5	5	8.66	1	0:00:33.035038
1140	6	6	0.375	1	0:00:33.053544
1160	8	8	8.66	1	0:00:32.283030
1180	3	3	8.66	1	0:00:32.556572
1200	8	8	8.66	1	0:00:32.591733
1220	9	4	7.28	0	0:00:33.009615
1240	2	7	7.09	0	0:00:32.994958
1260	1	1	8.66	1	0:00:33.409599
1280	3	5	8.66	0	0:00:32.604773
1300	4	4	7.41	1	0:00:32.443637
1320	7	7	8.66	1	0:00:32.254826
1340	1	1	8.66	1	0:00:32.340084
1360	7	7	8.66	1	0:00:32.559156
1380	4	2	8.66	0	0:00:32.500384
1400	5	5	8.66	1	0:00:32.801269
1420	4	4	8.66	1	0:00:32.720298
1440	0	0	2.1	1	0:00:33.164241
1460	6	6	8.66	1	0:00:34.162624
1480	1	5	8.66	0	0:00:32.508062
1500	1	1	8.66	1	0:00:32.223894
1520	7	7	8.66	1	0:00:32.413425
1540	8	8	8.66	1	0:00:32.411345
1560	7	7	8.66	1	0:00:32.824564
1580	6	1	1.18	0	0:00:33.485951
1600	8	8	8.66	1	0:00:33.010272
1620	5	9	8.41	0	0:00:33.166295
1640	7	7	8.17	1	0:00:32.763098
1660	3	3	8.66	1	0:00:32.837691
1680	6	6	8.66	1	0:00:32.126213
1700	5	5	8.66	1	0:00:32.256089
1720	4	3	2.63	0	0:00:32.250210
1740	1	1	8.66	1	0:00:32.414081
1760	0	0	8.66	1	0:00:32.603448
1780	7	7	8.66	1	0:00:32.746665
1800	4	2	3.24	0	0:00:33.292550
1820	8	9	8.66	0	0:00:33.689364
1840	8	8	8.66	1	0:00:32.406234
1860	8	8	8.66	1	0:00:32.159167
1880	1	1	8.66	1	0:00:32.163381
1900	8	8	8.66	1	0:00:32.176524
1920	2	2	8.66	1	0:00:32.310655
1940	5	3	8.66	0	0:00:32.815698
1960	2	5	8.66	0	0:00:32.629959
