idx	label	predict	radius	correct	time
0	7	7	0.0166	True	0:00:33.044636
20	9	9	0.0214	True	0:00:32.520450
40	1	1	0.047	True	0:00:32.501140
60	7	7	0.00231	True	0:00:32.479422
80	7	7	0.0188	True	0:00:32.481843
100	6	6	0.0169	True	0:00:32.492794
120	5	5	0.0108	True	0:00:32.495831
140	6	6	0.0262	True	0:00:32.490554
160	4	4	0.0186	True	0:00:32.483021
180	1	1	0.044	True	0:00:32.495925
200	3	3	0.00997	True	0:00:32.492056
220	7	7	0.0294	True	0:00:32.487100
240	5	5	0.024	True	0:00:32.487098
260	8	8	0.0302	True	0:01:04.770063
280	2	2	0.0214	True	0:00:32.467641
300	4	4	0.0242	True	0:00:32.472428
320	9	9	0.0344	True	0:00:32.472807
340	5	5	-0.00549	True	0:00:15.130331
360	4	4	0.00459	True	0:00:32.485345
380	0	0	0.0395	True	0:01:04.776709
400	2	2	0.00296	True	0:00:32.483266
420	4	4	0.0135	True	0:00:32.495637
440	0	0	0.0084	True	0:00:32.484521
460	5	5	0.0271	True	0:00:32.492261
480	1	1	0.0348	True	0:00:32.478913
500	3	3	0.00786	True	0:00:32.481747
520	8	8	0.0173	True	0:00:32.478797
540	5	5	0.00108	True	0:00:32.492019
560	9	9	0.0266	True	0:00:32.487548
580	8	8	0.0204	True	0:00:32.485476
600	6	6	0.0217	True	0:00:32.538760
620	0	0	0.0124	True	0:00:32.484333
640	1	1	0.0417	True	0:00:32.489917
660	4	4	0.00667	True	0:00:32.481736
680	6	6	0.0173	True	0:00:32.492204
700	1	1	0.0378	True	0:00:32.485529
720	5	5	0.0386	True	0:01:04.743112
740	4	4	-0.162	True	0:00:01.220639
760	4	4	0.028	True	0:00:32.482608
780	3	3	0.000585	True	0:00:32.478471
800	8	8	0.0171	True	0:00:32.483942
820	6	6	0.0112	True	0:00:32.477748
840	1	1	0.0375	True	0:00:32.491730
860	6	6	0.00563	True	0:00:32.496330
880	7	7	0.0193	True	0:00:32.491348
900	1	1	-0.142	True	0:00:01.214004
920	1	1	0.0378	True	0:00:32.469657
940	6	6	0.0241	True	0:00:32.486693
960	7	7	0.0264	True	0:00:32.472566
980	2	2	0.0386	True	0:01:04.731047
1000	9	9	0.0236	True	0:00:32.472197
1020	3	3	0.0206	True	0:00:32.469050
1040	1	1	0.0479	True	0:00:32.455978
1060	4	4	0.00229	True	0:00:32.464606
1080	4	4	0.033	True	0:00:32.467433
1100	7	7	0.0132	True	0:00:32.447712
1120	8	8	0.0184	True	0:00:32.458940
1140	4	4	0.0132	True	0:00:32.467804
1160	4	4	0.0299	True	0:00:32.690874
1180	1	1	0.0452	True	0:00:32.922921
1200	8	8	0.0158	True	0:00:32.919313
1220	0	0	0.00579	True	0:00:32.924447
1240	1	1	0.0288	True	0:00:32.913953
1260	7	1	-1.04	False	0:00:00.109009
1280	1	1	0.0443	True	0:00:32.914345
1300	4	4	0.0292	True	0:00:32.914323
1320	8	8	0.0234	True	0:00:32.899814
1340	5	5	0.00447	True	0:00:32.887821
1360	1	1	0.0483	True	0:00:32.906628
1380	9	9	0.0258	True	0:00:32.911525
1400	6	6	0.0292	True	0:00:32.931481
1420	6	6	0.0239	True	0:00:32.951052
1440	4	4	0.0245	True	0:00:32.972682
1460	5	5	0.0389	True	0:01:05.656850
1480	3	3	0.0202	True	0:00:32.934894
1500	7	7	-0.00434	True	0:00:27.781891
1520	7	7	0.0196	True	0:00:32.938797
1540	7	7	0.0189	True	0:00:32.933597
1560	8	8	0.0165	True	0:00:32.957405
1580	4	4	0.0239	True	0:00:32.968688
1600	3	3	0.0156	True	0:00:32.960818
1620	2	2	0.0142	True	0:00:32.965245
1640	9	9	0.0146	True	0:00:32.966928
1660	7	7	0.0329	True	0:00:32.958000
1680	4	4	0.0181	True	0:00:32.941904
1700	0	0	0.00956	True	0:00:32.930583
1720	4	4	0.0374	True	0:01:05.070695
1740	8	8	0.0033	True	0:00:32.498628
1760	1	1	0.0426	True	0:00:32.474862
1780	1	1	0.0455	True	0:00:32.472964
1800	6	6	0.0237	True	0:00:32.462881
1820	1	1	0.0182	True	0:00:32.488296
1840	3	3	0.000703	True	0:00:32.718045
1860	5	5	0.0327	True	0:00:32.704404
1880	6	6	0.00848	True	0:00:32.882760
1900	1	1	0.014	True	0:00:32.704878
1920	4	4	0.0245	True	0:00:32.702196
1940	5	5	-0.00693	True	0:00:11.094451
