idx	label	predict	radius	correct	time
0	7	7	17.3	1	0:00:08.013679
20	9	9	17.3	1	0:00:06.881996
40	1	1	17.3	1	0:00:06.889645
60	7	7	17.3	1	0:00:06.913979
80	7	7	17.3	1	0:00:09.665397
100	6	6	17.3	1	0:00:09.929559
120	5	5	17.3	1	0:00:08.246485
140	6	6	17.3	1	0:00:08.339839
160	4	4	17.3	1	0:00:08.223962
180	1	1	17.3	1	0:00:08.196413
200	3	3	17.3	1	0:00:08.234323
220	7	7	17.3	1	0:00:08.269343
240	5	5	17.3	1	0:00:08.252996
260	8	8	17.3	1	0:00:08.307541
280	2	2	17.3	1	0:00:08.173804
300	4	4	17.3	1	0:00:08.181692
320	9	-1	0.0	0	0:00:08.232525
340	5	3	2.14	0	0:00:08.379063
360	4	4	17.3	1	0:00:08.391109
380	0	0	17.3	1	0:00:08.242684
400	2	2	17.3	1	0:00:08.238826
420	4	4	17.3	1	0:00:08.475178
440	0	0	17.3	1	0:00:08.259675
460	5	5	17.3	1	0:00:08.175186
480	1	1	17.3	1	0:00:08.661493
500	3	3	17.3	1	0:00:08.132478
520	8	8	17.3	1	0:00:09.074976
540	5	5	17.3	1	0:00:08.452849
560	9	9	17.3	1	0:00:08.078605
580	8	8	17.3	1	0:00:08.216932
600	6	6	17.3	1	0:00:08.511005
620	0	0	17.3	1	0:00:08.277775
640	1	1	17.3	1	0:00:08.146314
660	4	4	17.3	1	0:00:08.184833
680	6	6	17.3	1	0:00:08.299236
700	1	1	17.3	1	0:00:08.436190
720	5	5	17.3	1	0:00:08.685890
740	4	9	17.3	0	0:00:10.307608
760	4	4	17.3	1	0:00:09.926145
780	3	3	17.3	1	0:00:08.466716
800	8	8	17.3	1	0:00:08.319363
820	6	6	17.3	1	0:00:08.392497
840	1	1	17.3	1	0:00:08.234301
860	6	6	17.3	1	0:00:08.457196
880	7	7	17.3	1	0:00:08.499330
900	1	1	17.3	1	0:00:08.263916
920	1	1	17.3	1	0:00:08.214099
940	6	6	17.3	1	0:00:08.272584
960	7	7	17.3	1	0:00:08.345116
980	2	2	17.3	1	0:00:08.261961
1000	9	9	17.3	1	0:00:08.270431
1020	3	3	17.3	1	0:00:08.856651
1040	1	1	17.3	1	0:00:10.291946
1060	4	4	17.3	1	0:00:08.253545
1080	4	4	17.3	1	0:00:08.143869
1100	7	7	17.3	1	0:00:08.248778
1120	8	8	17.3	1	0:00:08.191912
1140	4	4	17.3	1	0:00:08.829859
1160	4	4	17.3	1	0:00:08.127272
1180	1	1	17.3	1	0:00:08.241467
1200	8	8	17.3	1	0:00:08.211087
1220	0	0	17.3	1	0:00:08.866297
1240	1	1	17.3	1	0:00:08.520145
1260	7	7	11.5	1	0:00:08.139598
1280	1	1	17.3	1	0:00:08.301579
1300	4	4	17.3	1	0:00:08.108574
1320	8	8	17.3	1	0:00:08.505546
1340	5	5	17.3	1	0:00:08.183042
1360	1	1	17.3	1	0:00:08.487164
1380	9	9	17.3	1	0:00:08.257081
1400	6	6	17.3	1	0:00:08.553979
1420	6	6	17.3	1	0:00:08.276788
1440	4	4	17.3	1	0:00:08.164328
1460	5	5	17.3	1	0:00:08.392089
1480	3	3	17.3	1	0:00:08.627043
1500	7	1	10.1	0	0:00:08.253111
1520	7	7	17.3	1	0:00:08.387893
1540	7	7	17.3	1	0:00:08.292223
1560	8	8	17.3	1	0:00:08.511449
1580	4	4	17.3	1	0:00:08.475026
1600	3	3	17.3	1	0:00:08.260505
1620	2	2	17.3	1	0:00:08.377284
1640	9	9	17.3	1	0:00:08.292434
1660	7	7	17.3	1	0:00:08.180700
1680	4	4	17.3	1	0:00:09.442547
1700	0	0	17.3	1	0:00:10.808453
1720	4	4	17.3	1	0:00:10.907653
1740	8	8	17.3	1	0:00:10.847744
