idx	label	predict	radius	correct	time
0	3	3	55.9	1	0:00:44.486942
20	7	7	1.54e+02	1	0:00:50.186584
40	4	7	81.2	0	0:00:48.973635
60	7	7	1.19e+02	1	0:00:49.524201
80	8	8	1.78e+02	1	0:00:49.299733
100	4	7	1.02e+02	0	0:00:44.756507
120	8	9	0.915	0	0:00:47.501681
140	6	7	2.46	0	0:00:48.627927
160	2	2	1.55e+02	1	0:00:49.123852
180	0	0	1.78e+02	1	0:00:48.567884
200	5	3	1.78e+02	0	0:00:48.440157
220	7	7	58.3	1	0:00:48.398977
240	1	1	1.57e+02	1	0:00:47.689404
260	8	3	16.4	0	0:00:48.624347
280	9	9	1.78e+02	1	0:00:47.606149
300	6	6	1.78e+02	1	0:00:48.731219
320	3	5	1.05e+02	0	0:00:49.642288
340	2	3	11.0	0	0:00:48.518571
360	9	9	1.78e+02	1	0:00:50.397642
380	6	6	2.38	1	0:00:47.094352
400	9	9	1.21e+02	1	0:00:49.845322
420	4	4	1.6e+02	1	0:00:45.520912
440	1	1	1.03e+02	1	0:00:47.490408
460	5	2	35.3	0	0:00:49.413074
480	8	9	6.89	0	0:00:45.696255
500	4	4	15.9	1	0:00:50.052524
520	5	5	1.1e+02	1	0:00:50.510576
540	1	-1	0.0	0	0:00:48.336320
560	0	0	1.52e+02	1	0:00:50.290343
580	4	4	1.41e+02	1	0:00:50.056032
600	8	8	1.14e+02	1	0:00:50.549929
620	7	7	1.78e+02	1	0:00:49.432989
640	5	3	1.78e+02	0	0:00:50.117188
660	9	9	1.6e+02	1	0:00:47.708292
680	9	6	33.1	0	0:00:51.430138
700	7	4	1.57e+02	0	0:00:49.872930
720	4	7	13.4	0	0:00:49.952799
740	2	2	25.0	1	0:00:47.632833
760	3	9	57.3	0	0:00:49.298059
780	9	9	58.8	1	0:00:48.618815
800	7	7	1.78e+02	1	0:00:49.125881
820	6	6	52.3	1	0:00:47.226822
840	7	7	1.78e+02	1	0:00:49.546334
860	4	4	68.8	1	0:00:45.331453
880	8	8	1.78e+02	1	0:00:50.391493
900	2	3	64.9	0	0:00:50.749730
920	6	6	1.35e+02	1	0:00:47.941867
940	9	9	1.78e+02	1	0:00:49.406559
960	9	7	1.72e+02	0	0:00:48.431334
980	2	2	28.8	1	0:00:50.512126
1000	5	5	1.16e+02	1	0:00:51.229529
1020	1	1	1.5e+02	1	0:00:49.915501
1040	7	5	1.49e+02	0	0:00:49.377486
1060	9	9	1.78e+02	1	0:00:49.065020
1080	6	6	1.78e+02	1	0:00:48.984629
1100	7	7	5.39	1	0:00:50.408651
1120	5	2	6.55	0	0:00:50.519655
1140	6	6	1.46e+02	1	0:00:50.585607
1160	8	8	1.65e+02	1	0:00:48.486360
1180	3	3	1.09e+02	1	0:00:49.944728
1200	8	8	1.06e+02	1	0:00:50.167531
1220	9	7	16.1	0	0:00:44.587998
1240	2	6	1.63e+02	0	0:00:50.737357
1260	1	1	1.14e+02	1	0:00:50.013585
1280	3	7	1.78e+02	0	0:00:47.293569
1300	4	4	7.95	1	0:00:49.394710
1320	7	7	29.1	1	0:00:49.734287
1340	1	1	1.65e+02	1	0:00:49.935180
1360	7	7	1.35e+02	1	0:00:49.489479
1380	4	7	6.91	0	0:00:49.902003
1400	5	5	1.72e+02	1	0:00:50.656465
1420	4	4	85.0	1	0:00:48.704472
1440	0	0	15.6	1	0:00:51.249290
1460	6	6	1.72e+02	1	0:00:48.446341
1480	1	1	86.5	1	0:00:47.925821
1500	1	1	1.68e+02	1	0:00:48.350989
1520	7	7	1.78e+02	1	0:00:52.285335
1540	8	8	1.37e+02	1	0:00:46.537794
1560	7	7	94.7	1	0:00:49.975204
1580	6	1	1.78e+02	0	0:00:48.883936
1600	8	6	66.0	0	0:00:47.195975
1620	5	5	1.78e+02	1	0:00:48.530401
1640	7	7	1.78e+02	1	0:00:50.163091
1660	3	3	1.78e+02	1	0:00:49.931533
1680	6	6	1.78e+02	1	0:00:48.724142
1700	5	2	1.21e+02	0	0:00:47.601914
1720	4	2	76.2	0	0:00:48.749250
1740	1	9	53.1	0	0:00:48.904985
1760	0	0	1.22e+02	1	0:00:46.090498
1780	7	7	1.48e+02	1	0:00:48.895832
1800	4	4	2.53	1	0:00:48.813461
1820	8	1	61.0	0	0:00:50.136866
1840	8	7	12.2	0	0:00:49.095652
1860	8	5	8.83	0	0:00:49.906975
1880	1	1	1.5e+02	1	0:00:47.350659
1900	8	8	1.78e+02	1	0:00:51.144162
1920	2	2	1.3e+02	1	0:00:50.365996
1940	5	-1	0.0	0	0:00:49.083785
1960	2	5	1.05e+02	0	0:00:50.582255
1980	9	9	1.78e+02	1	0:00:48.055507
2000	1	5	11.9	0	0:00:51.041031
2020	9	9	1.13e+02	1	0:00:50.047062
2040	0	0	1.78e+02	1	0:00:50.203044
2060	5	3	71.8	0	0:00:48.225783
2080	1	1	4.67	1	0:00:46.020687
2100	2	4	1.55e+02	0	0:00:50.773011
2120	4	8	1.78e+02	0	0:00:49.804183
2140	9	9	1.25e+02	1	0:00:49.470722
2160	0	0	1.78e+02	1	0:00:49.238324
2180	4	4	1.78e+02	1	0:00:48.607219
2200	0	0	1.79	1	0:00:49.956829
2220	1	1	38.9	1	0:00:49.758835
2240	9	9	1.63e+02	1	0:00:50.354028
2260	4	4	1.48e+02	1	0:00:46.894430
2280	4	7	1.25e+02	0	0:00:49.884094
2300	3	2	33.7	0	0:00:48.112660
2320	5	3	1.07e+02	0	0:00:50.271430
2340	7	7	1.42e+02	1	0:00:49.760152
2360	7	3	36.2	0	0:00:49.944450
2380	8	8	1.78e+02	1	0:00:49.494981
2400	0	0	1.78e+02	1	0:00:47.507573
2420	8	3	15.2	0	0:00:48.997476
2440	7	0	72.8	0	0:00:49.316602
2460	9	9	39.1	1	0:00:48.248732
2480	8	8	1.78e+02	1	0:00:48.731839
2500	4	4	1.54e+02	1	0:00:47.172300
2520	1	1	81.8	1	0:00:48.852167
2540	2	2	92.6	1	0:00:50.229474
2560	7	7	1.78e+02	1	0:00:49.932996
2580	6	3	79.6	0	0:00:48.002539
2600	8	8	1.78e+02	1	0:00:50.505332
2620	1	1	63.8	1	0:00:48.604292
2640	7	7	1.14e+02	1	0:00:50.310174
2660	3	-1	0.0	0	0:00:50.347264
2680	0	0	1.78e+02	1	0:00:49.629481
2700	9	9	82.6	1	0:00:47.541703
2720	3	3	1.57e+02	1	0:00:46.176826
2740	1	1	1.32e+02	1	0:00:46.837596
2760	2	2	1.78e+02	1	0:00:49.341236
2780	7	7	42.8	1	0:00:50.745166
2800	4	4	85.1	1	0:00:49.430771
2820	6	6	1.78e+02	1	0:00:50.805446
2840	3	3	1.78e+02	1	0:00:47.329330
2860	5	6	1.78e+02	0	0:00:48.392303
